Ra, Rb
10.936865, 0.522897
10.937014, 0.522901
10.937164, 0.522904
10.937314, 0.522908
10.937465, 0.522912
10.937615, 0.522915
10.937765, 0.522919
10.937916, 0.522922
10.938067, 0.522926
10.938218, 0.522930
10.938369, 0.522933
10.938520, 0.522937
10.938671, 0.522941
10.938823, 0.522944
10.938975, 0.522948
10.939127, 0.522951
10.939279, 0.522955
10.939431, 0.522959
10.939583, 0.522962
10.939735, 0.522966
10.939888, 0.522970
10.940041, 0.522973
10.940194, 0.522977
10.940347, 0.522981
10.940500, 0.522984
10.940653, 0.522988
10.940807, 0.522992
10.940960, 0.522995
10.941114, 0.522999
10.941268, 0.523003
10.941422, 0.523006
10.941576, 0.523010
10.941730, 0.523014
10.941885, 0.523017
10.942040, 0.523021
10.942194, 0.523025
10.942349, 0.523028
10.942504, 0.523032
10.942660, 0.523036
10.942815, 0.523040
10.942971, 0.523043
10.943126, 0.523047
10.943282, 0.523051
10.943438, 0.523054
10.943594, 0.523058
10.943750, 0.523062
10.943907, 0.523066
10.944063, 0.523069
10.944220, 0.523073
10.944377, 0.523077
10.944534, 0.523081
10.944691, 0.523084
10.944848, 0.523088
10.945006, 0.523092
10.945163, 0.523096
10.945321, 0.523099
10.945479, 0.523103
10.945637, 0.523107
10.945795, 0.523111
10.945954, 0.523115
10.946112, 0.523118
10.946271, 0.523122
10.946429, 0.523126
10.946588, 0.523130
10.946747, 0.523134
10.946906, 0.523137
10.947066, 0.523141
10.947225, 0.523145
10.947385, 0.523149
10.947545, 0.523153
10.947704, 0.523156
10.947864, 0.523160
10.948025, 0.523164
10.948185, 0.523168
10.948345, 0.523172
10.948506, 0.523176
10.948667, 0.523179
10.948828, 0.523183
10.948989, 0.523187
10.949150, 0.523191
10.949311, 0.523195
10.949473, 0.523199
10.949634, 0.523203
10.949796, 0.523206
10.949958, 0.523210
10.950120, 0.523214
10.950282, 0.523218
10.950445, 0.523222
10.950607, 0.523226
10.950770, 0.523230
10.950933, 0.523234
10.951096, 0.523237
10.951259, 0.523241
10.951422, 0.523245
10.951585, 0.523249
10.951749, 0.523253
10.951912, 0.523257
10.952076, 0.523261
10.952240, 0.523265
10.952404, 0.523269
10.952568, 0.523273
10.952733, 0.523277
10.952897, 0.523280
10.953062, 0.523284
10.953227, 0.523288
10.953391, 0.523292
10.953557, 0.523296
10.953722, 0.523300
10.953887, 0.523304
10.954053, 0.523308
10.954218, 0.523312
10.954384, 0.523316
10.954550, 0.523320
10.954716, 0.523324
10.954882, 0.523328
10.955049, 0.523332
10.955215, 0.523336
10.955382, 0.523340
10.955548, 0.523344
10.955715, 0.523348
10.955882, 0.523352
10.956050, 0.523356
10.956217, 0.523360
10.956384, 0.523364
10.956552, 0.523368
10.956720, 0.523372
10.956888, 0.523376
10.957056, 0.523380
10.957224, 0.523384
10.957392, 0.523388
10.957561, 0.523392
10.957729, 0.523396
10.957898, 0.523400
10.958067, 0.523404
10.958236, 0.523408
10.958405, 0.523412
10.958575, 0.523416
10.958744, 0.523420
10.958914, 0.523424
10.959083, 0.523428
10.959253, 0.523432
10.959423, 0.523436
10.959594, 0.523440
10.959764, 0.523444
10.959934, 0.523449
10.960105, 0.523453
10.960276, 0.523457
10.960447, 0.523461
10.960618, 0.523465
10.960789, 0.523469
10.960960, 0.523473
10.961131, 0.523477
10.961303, 0.523481
10.961475, 0.523485
10.961647, 0.523489
10.961819, 0.523494
10.961991, 0.523498
10.962163, 0.523502
10.962335, 0.523506
10.962508, 0.523510
10.962681, 0.523514
10.962854, 0.523518
10.963027, 0.523522
10.963200, 0.523526
10.963373, 0.523531
10.963546, 0.523535
10.963720, 0.523539
10.963894, 0.523543
10.964067, 0.523547
10.964241, 0.523551
10.964416, 0.523556
10.964590, 0.523560
10.964764, 0.523564
10.964939, 0.523568
10.965113, 0.523572
10.965288, 0.523576
10.965463, 0.523581
10.965638, 0.523585
10.965814, 0.523589
10.965989, 0.523593
10.966164, 0.523597
10.966340, 0.523601
10.966516, 0.523606
10.966692, 0.523610
10.966868, 0.523614
10.967044, 0.523618
10.967221, 0.523622
10.967397, 0.523627
10.967574, 0.523631
10.967750, 0.523635
10.967927, 0.523639
10.968104, 0.523644
10.968282, 0.523648
10.968459, 0.523652
10.968636, 0.523656
10.968814, 0.523661
10.968992, 0.523665
10.969170, 0.523669
10.969348, 0.523673
10.969526, 0.523678
10.969704, 0.523682
10.969883, 0.523686
10.970061, 0.523690
10.970240, 0.523695
10.970419, 0.523699
10.970598, 0.523703
10.970777, 0.523707
10.970956, 0.523712
10.971136, 0.523716
10.971315, 0.523720
10.971495, 0.523725
10.971675, 0.523729
10.971855, 0.523733
10.972035, 0.523737
10.972215, 0.523742
10.972396, 0.523746
10.972576, 0.523750
10.972757, 0.523755
10.972938, 0.523759
10.973119, 0.523763
10.973300, 0.523768
10.973481, 0.523772
10.973663, 0.523776
10.973844, 0.523781
10.974026, 0.523785
10.974208, 0.523789
10.974389, 0.523794
10.974572, 0.523798
10.974754, 0.523802
10.974936, 0.523807
10.975119, 0.523811
10.975301, 0.523815
10.975484, 0.523820
10.975667, 0.523824
10.975850, 0.523828
10.976033, 0.523833
10.976217, 0.523837
10.976400, 0.523842
10.976584, 0.523846
10.976767, 0.523850
10.976951, 0.523855
10.977135, 0.523859
10.977320, 0.523864
10.977504, 0.523868
10.977688, 0.523872
10.977873, 0.523877
10.978058, 0.523881
10.978242, 0.523886
10.978427, 0.523890
10.978613, 0.523894
10.978798, 0.523899
10.978983, 0.523903
10.979169, 0.523908
10.979355, 0.523912
10.979540, 0.523917
10.979726, 0.523921
10.979912, 0.523925
10.980099, 0.523930
10.980285, 0.523934
10.980472, 0.523939
10.980658, 0.523943
10.980845, 0.523948
10.981032, 0.523952
10.981219, 0.523957
10.981406, 0.523961
10.981594, 0.523965
10.981781, 0.523970
10.981969, 0.523974
10.982157, 0.523979
10.982345, 0.523983
10.982533, 0.523988
10.982721, 0.523992
10.982909, 0.523997
10.983098, 0.524001
10.983286, 0.524006
10.983475, 0.524010
10.983664, 0.524015
10.983853, 0.524019
10.984042, 0.524024
10.984231, 0.524028
10.984421, 0.524033
10.984610, 0.524037
10.984800, 0.524042
10.984990, 0.524047
10.985180, 0.524051
10.985370, 0.524056
10.985560, 0.524060
10.985751, 0.524065
10.985941, 0.524069
10.986132, 0.524074
10.986323, 0.524078
10.986514, 0.524083
10.986705, 0.524087
10.986896, 0.524092
10.987087, 0.524097
10.987279, 0.524101
10.987471, 0.524106
10.987662, 0.524110
10.987854, 0.524115
10.988046, 0.524119
10.988239, 0.524124
10.988431, 0.524129
10.988623, 0.524133
10.988816, 0.524138
10.989009, 0.524142
10.989202, 0.524147
10.989395, 0.524152
10.989588, 0.524156
10.989781, 0.524161
10.989975, 0.524165
10.990168, 0.524170
10.990362, 0.524175
10.990556, 0.524179
10.990750, 0.524184
10.990944, 0.524189
10.991138, 0.524193
10.991333, 0.524198
10.991527, 0.524202
10.991722, 0.524207
10.991917, 0.524212
10.992112, 0.524216
10.992307, 0.524221
10.992502, 0.524226
10.992697, 0.524230
10.992893, 0.524235
10.993089, 0.524240
10.993284, 0.524244
10.993480, 0.524249
10.993676, 0.524254
10.993873, 0.524258
10.994069, 0.524263
10.994265, 0.524268
10.994462, 0.524272
10.994659, 0.524277
10.994856, 0.524282
10.995053, 0.524286
10.995250, 0.524291
10.995447, 0.524296
10.995645, 0.524301
10.995842, 0.524305
10.996040, 0.524310
10.996238, 0.524315
10.996436, 0.524319
10.996634, 0.524324
10.996832, 0.524329
10.997031, 0.524334
10.997229, 0.524338
10.997428, 0.524343
10.997627, 0.524348
10.997826, 0.524353
10.998025, 0.524357
10.998224, 0.524362
10.998423, 0.524367
10.998623, 0.524372
10.998822, 0.524376
10.999022, 0.524381
10.999222, 0.524386
10.999422, 0.524391
10.999622, 0.524395
10.999823, 0.524400
11.000023, 0.524405
11.000224, 0.524410
11.000425, 0.524415
11.000625, 0.524419
11.000826, 0.524424
11.001028, 0.524429
11.001229, 0.524434
11.001430, 0.524439
11.001632, 0.524443
11.001834, 0.524448
11.002035, 0.524453
11.002237, 0.524458
11.002440, 0.524463
11.002642, 0.524467
11.002844, 0.524472
11.003047, 0.524477
11.003249, 0.524482
11.003452, 0.524487
11.003655, 0.524492
11.003858, 0.524496
11.004062, 0.524501
11.004265, 0.524506
11.004468, 0.524511
11.004672, 0.524516
11.004876, 0.524521
11.005080, 0.524525
11.005284, 0.524530
11.005488, 0.524535
11.005692, 0.524540
11.005897, 0.524545
11.006101, 0.524550
11.006306, 0.524555
11.006511, 0.524560
11.006716, 0.524564
11.006921, 0.524569
11.007126, 0.524574
11.007332, 0.524579
11.007537, 0.524584
11.007743, 0.524589
11.007949, 0.524594
11.008155, 0.524599
11.008361, 0.524604
11.008567, 0.524609
11.008773, 0.524614
11.008980, 0.524618
11.009187, 0.524623
11.009393, 0.524628
11.009600, 0.524633
11.009807, 0.524638
11.010015, 0.524643
11.010222, 0.524648
11.010429, 0.524653
11.010637, 0.524658
11.010845, 0.524663
11.011053, 0.524668
11.011261, 0.524673
11.011469, 0.524678
11.011677, 0.524683
11.011885, 0.524688
11.012094, 0.524693
11.012303, 0.524698
11.012512, 0.524703
11.012721, 0.524708
11.012930, 0.524713
11.013139, 0.524718
11.013348, 0.524723
11.013558, 0.524727
11.013767, 0.524732
11.013977, 0.524737
11.014187, 0.524742
11.014397, 0.524747
11.014607, 0.524753
11.014818, 0.524758
11.015028, 0.524763
11.015239, 0.524768
11.015450, 0.524773
11.015661, 0.524778
11.015872, 0.524783
11.016083, 0.524788
11.016294, 0.524793
11.016505, 0.524798
11.016717, 0.524803
11.016929, 0.524808
11.017141, 0.524813
11.017353, 0.524818
11.017565, 0.524823
11.017777, 0.524828
11.017989, 0.524833
11.018202, 0.524838
11.018415, 0.524843
11.018627, 0.524848
11.018840, 0.524853
11.019053, 0.524858
11.019267, 0.524863
11.019480, 0.524869
11.019693, 0.524874
11.019907, 0.524879
11.020121, 0.524884
11.020335, 0.524889
11.020549, 0.524894
11.020763, 0.524899
11.020977, 0.524904
11.021192, 0.524909
11.021406, 0.524914
11.021621, 0.524920
11.021836, 0.524925
11.022051, 0.524930
11.022266, 0.524935
11.022481, 0.524940
11.022697, 0.524945
11.022912, 0.524950
11.023128, 0.524955
11.023344, 0.524961
11.023560, 0.524966
11.023776, 0.524971
11.023992, 0.524976
11.024208, 0.524981
11.024425, 0.524986
11.024641, 0.524991
11.024858, 0.524997
11.025075, 0.525002
11.025292, 0.525007
11.025509, 0.525012
11.025727, 0.525017
11.025944, 0.525022
11.026162, 0.525028
11.026379, 0.525033
11.026597, 0.525038
11.026815, 0.525043
11.027033, 0.525048
11.027251, 0.525054
11.027470, 0.525059
11.027688, 0.525064
11.027907, 0.525069
11.028126, 0.525074
11.028345, 0.525080
11.028564, 0.525085
11.028783, 0.525090
11.029002, 0.525095
11.029222, 0.525101
11.029442, 0.525106
11.029661, 0.525111
11.029881, 0.525116
11.030101, 0.525121
11.030321, 0.525127
11.030542, 0.525132
11.030762, 0.525137
11.030983, 0.525142
11.031203, 0.525148
11.031424, 0.525153
11.031645, 0.525158
11.031866, 0.525163
11.032088, 0.525169
11.032309, 0.525174
11.032531, 0.525179
11.032752, 0.525185
11.032974, 0.525190
11.033196, 0.525195
11.033418, 0.525200
11.033640, 0.525206
11.033863, 0.525211
11.034085, 0.525216
11.034308, 0.525222
11.034531, 0.525227
11.034753, 0.525232
11.034976, 0.525237
11.035200, 0.525243
11.035423, 0.525248
11.035646, 0.525253
11.035870, 0.525259
11.036094, 0.525264
11.036317, 0.525269
11.036541, 0.525275
11.036766, 0.525280
11.036990, 0.525285
11.037214, 0.525291
11.037439, 0.525296
11.037663, 0.525301
11.037888, 0.525307
11.038113, 0.525312
11.038338, 0.525317
11.038563, 0.525323
11.038789, 0.525328
11.039014, 0.525334
11.039240, 0.525339
11.039466, 0.525344
11.039691, 0.525350
11.039917, 0.525355
11.040144, 0.525360
11.040370, 0.525366
11.040596, 0.525371
11.040823, 0.525377
11.041050, 0.525382
11.041276, 0.525387
11.041503, 0.525393
11.041730, 0.525398
11.041958, 0.525404
11.042185, 0.525409
11.042413, 0.525414
11.042640, 0.525420
11.042868, 0.525425
11.043096, 0.525431
11.043324, 0.525436
11.043552, 0.525442
11.043781, 0.525447
11.044009, 0.525452
11.044238, 0.525458
11.044466, 0.525463
11.044695, 0.525469
11.044924, 0.525474
11.045153, 0.525480
11.045383, 0.525485
11.045612, 0.525491
11.045842, 0.525496
11.046071, 0.525501
11.046301, 0.525507
11.046531, 0.525512
11.046761, 0.525518
11.046991, 0.525523
11.047222, 0.525529
11.047452, 0.525534
11.047683, 0.525540
11.047914, 0.525545
11.048144, 0.525551
11.048375, 0.525556
11.048607, 0.525562
11.048838, 0.525567
11.049069, 0.525573
11.049301, 0.525578
11.049533, 0.525584
11.049765, 0.525589
11.049997, 0.525595
11.050229, 0.525600
11.050461, 0.525606
11.050693, 0.525611
11.050926, 0.525617
11.051158, 0.525622
11.051391, 0.525628
11.051624, 0.525634
11.051857, 0.525639
11.052090, 0.525645
11.052324, 0.525650
11.052557, 0.525656
11.052791, 0.525661
11.053025, 0.525667
11.053259, 0.525672
11.053493, 0.525678
11.053727, 0.525684
11.053961, 0.525689
11.054195, 0.525695
11.054430, 0.525700
11.054665, 0.525706
11.054899, 0.525711
11.055134, 0.525717
11.055369, 0.525723
11.055605, 0.525728
11.055840, 0.525734
11.056076, 0.525739
11.056311, 0.525745
11.056547, 0.525751
11.056783, 0.525756
11.057019, 0.525762
11.057255, 0.525767
11.057491, 0.525773
11.057728, 0.525779
11.057964, 0.525784
11.058201, 0.525790
11.058438, 0.525796
11.058675, 0.525801
11.058912, 0.525807
11.059149, 0.525812
11.059387, 0.525818
11.059624, 0.525824
11.059862, 0.525829
11.060100, 0.525835
11.060338, 0.525841
11.060576, 0.525846
11.060814, 0.525852
11.061052, 0.525858
11.061291, 0.525863
11.061529, 0.525869
11.061768, 0.525875
11.062007, 0.525880
11.062246, 0.525886
11.062485, 0.525892
11.062724, 0.525897
11.062964, 0.525903
11.063203, 0.525909
11.063443, 0.525915
11.063683, 0.525920
11.063923, 0.525926
11.064163, 0.525932
11.064403, 0.525937
11.064644, 0.525943
11.064884, 0.525949
11.065125, 0.525954
11.065365, 0.525960
11.065606, 0.525966
11.065847, 0.525972
11.066089, 0.525977
11.066330, 0.525983
11.066571, 0.525989
11.066813, 0.525995
11.067055, 0.526000
11.067296, 0.526006
11.067538, 0.526012
11.067781, 0.526018
11.068023, 0.526023
11.068265, 0.526029
12.697807, 0.563423
12.697912, 0.563425
12.698018, 0.563427
12.698123, 0.563430
12.698229, 0.563432
12.698335, 0.563434
12.698440, 0.563437
12.698546, 0.563439
12.698653, 0.563441
12.698759, 0.563444
12.698865, 0.563446
12.698972, 0.563449
12.699078, 0.563451
12.699185, 0.563453
12.699292, 0.563456
12.699399, 0.563458
12.699506, 0.563460
12.699613, 0.563463
12.699721, 0.563465
12.699828, 0.563468
12.699936, 0.563470
12.700044, 0.563472
12.700151, 0.563475
12.700259, 0.563477
12.700367, 0.563480
12.700476, 0.563482
12.700584, 0.563484
12.700693, 0.563487
12.700801, 0.563489
12.700910, 0.563492
12.701019, 0.563494
12.701128, 0.563496
12.701237, 0.563499
12.701346, 0.563501
12.701455, 0.563504
12.701565, 0.563506
12.701674, 0.563509
12.701784, 0.563511
12.701894, 0.563513
12.702004, 0.563516
12.702114, 0.563518
12.702224, 0.563521
12.702334, 0.563523
12.702445, 0.563526
12.702555, 0.563528
12.702666, 0.563531
12.702777, 0.563533
12.702888, 0.563535
12.702999, 0.563538
12.703110, 0.563540
12.703221, 0.563543
12.703333, 0.563545
12.703444, 0.563548
12.703556, 0.563550
12.703668, 0.563553
12.703780, 0.563555
12.703892, 0.563558
12.704004, 0.563560
12.704116, 0.563563
12.704229, 0.563565
12.704341, 0.563568
12.704454, 0.563570
12.704567, 0.563573
12.704679, 0.563575
12.704792, 0.563578
12.704906, 0.563580
12.705019, 0.563583
12.705132, 0.563585
12.705246, 0.563588
12.705359, 0.563590
12.705473, 0.563593
12.705587, 0.563595
12.705701, 0.563598
12.705815, 0.563600
12.705929, 0.563603
12.706044, 0.563605
12.706158, 0.563608
12.706273, 0.563611
12.706388, 0.563613
12.706502, 0.563616
12.706617, 0.563618
12.706733, 0.563621
12.706848, 0.563623
12.706963, 0.563626
12.707079, 0.563628
12.707194, 0.563631
12.707310, 0.563634
12.707426, 0.563636
12.707542, 0.563639
12.707658, 0.563641
12.707774, 0.563644
12.707890, 0.563646
12.708007, 0.563649
12.708123, 0.563652
12.708240, 0.563654
12.708357, 0.563657
12.708474, 0.563659
12.708591, 0.563662
12.708708, 0.563665
12.708825, 0.563667
12.708943, 0.563670
12.709060, 0.563672
12.709178, 0.563675
12.709296, 0.563678
12.709414, 0.563680
12.709532, 0.563683
12.709650, 0.563685
12.709768, 0.563688
12.709887, 0.563691
12.710005, 0.563693
12.710124, 0.563696
12.710243, 0.563699
12.710361, 0.563701
12.710480, 0.563704
12.710600, 0.563706
12.710719, 0.563709
12.710838, 0.563712
12.710958, 0.563714
12.711077, 0.563717
12.711197, 0.563720
12.711317, 0.563722
12.711437, 0.563725
12.711557, 0.563728
12.711677, 0.563730
12.711798, 0.563733
12.711918, 0.563736
12.712039, 0.563738
12.712159, 0.563741
12.712280, 0.563744
12.712401, 0.563746
12.712522, 0.563749
12.712644, 0.563752
12.712765, 0.563754
12.712886, 0.563757
12.713008, 0.563760
12.713130, 0.563763
12.713251, 0.563765
12.713373, 0.563768
12.713496, 0.563771
12.713618, 0.563773
12.713740, 0.563776
12.713862, 0.563779
12.713985, 0.563782
12.714108, 0.563784
12.714230, 0.563787
12.714353, 0.563790
12.714476, 0.563792
12.714600, 0.563795
12.714723, 0.563798
12.714846, 0.563801
12.714970, 0.563803
12.715093, 0.563806
12.715217, 0.563809
12.715341, 0.563812
12.715465, 0.563814
12.715589, 0.563817
12.715713, 0.563820
12.715838, 0.563823
12.715962, 0.563825
12.716087, 0.563828
12.716211, 0.563831
12.716336, 0.563834
12.716461, 0.563836
12.716586, 0.563839
12.716712, 0.563842
12.716837, 0.563845
12.716962, 0.563848
12.717088, 0.563850
12.717214, 0.563853
12.717339, 0.563856
12.717465, 0.563859
12.717591, 0.563861
12.717718, 0.563864
12.717844, 0.563867
12.717970, 0.563870
12.718097, 0.563873
12.718223, 0.563876
12.718350, 0.563878
12.718477, 0.563881
12.718604, 0.563884
12.718731, 0.563887
12.718858, 0.563890
12.718986, 0.563892
12.719113, 0.563895
12.719241, 0.563898
12.719369, 0.563901
12.719497, 0.563904
12.719624, 0.563907
12.719753, 0.563909
12.719881, 0.563912
12.720009, 0.563915
12.720138, 0.563918
12.720266, 0.563921
12.720395, 0.563924
12.720524, 0.563926
12.720653, 0.563929
12.720782, 0.563932
12.720911, 0.563935
12.721040, 0.563938
12.721170, 0.563941
12.721299, 0.563944
12.721429, 0.563947
12.721559, 0.563949
12.721689, 0.563952
12.721819, 0.563955
12.721949, 0.563958
12.722079, 0.563961
12.722209, 0.563964
12.722340, 0.563967
12.722470, 0.563970
12.722601, 0.563973
12.722732, 0.563975
12.722863, 0.563978
12.722994, 0.563981
12.723125, 0.563984
12.723257, 0.563987
12.723388, 0.563990
12.723520, 0.563993
12.723652, 0.563996
12.723783, 0.563999
12.723915, 0.564002
12.724047, 0.564005
12.724180, 0.564008
12.724312, 0.564010
12.724444, 0.564013
12.724577, 0.564016
12.724710, 0.564019
12.724842, 0.564022
12.724975, 0.564025
12.725108, 0.564028
12.725241, 0.564031
12.725375, 0.564034
12.725508, 0.564037
12.725642, 0.564040
12.725775, 0.564043
12.725909, 0.564046
12.726043, 0.564049
12.726177, 0.564052
12.726311, 0.564055
12.726445, 0.564058
12.726580, 0.564061
12.726714, 0.564064
12.726849, 0.564067
12.726983, 0.564070
12.727118, 0.564073
12.727253, 0.564076
12.727388, 0.564079
12.727524, 0.564082
12.727659, 0.564085
12.727794, 0.564088
12.727930, 0.564091
12.728066, 0.564094
12.728201, 0.564097
12.728337, 0.564100
12.728473, 0.564103
12.728610, 0.564106
12.728746, 0.564109
12.728882, 0.564112
12.729019, 0.564115
12.729155, 0.564118
12.729292, 0.564121
12.729429, 0.564124
12.729566, 0.564127
12.729703, 0.564130
12.729840, 0.564133
12.729978, 0.564136
12.730115, 0.564139
12.730253, 0.564142
12.730391, 0.564145
12.730529, 0.564148
12.730666, 0.564151
12.730805, 0.564154
12.730943, 0.564157
12.731081, 0.564160
12.731220, 0.564164
12.731358, 0.564167
12.731497, 0.564170
12.731636, 0.564173
12.731775, 0.564176
12.731914, 0.564179
12.732053, 0.564182
12.732192, 0.564185
12.732332, 0.564188
12.732471, 0.564191
12.732611, 0.564194
12.732750, 0.564197
12.732890, 0.564201
12.733030, 0.564204
12.733171, 0.564207
12.733311, 0.564210
12.733451, 0.564213
12.733592, 0.564216
12.733732, 0.564219
12.733873, 0.564222
12.734014, 0.564225
12.734155, 0.564229
12.734296, 0.564232
12.734437, 0.564235
12.734578, 0.564238
12.734720, 0.564241
12.734861, 0.564244
12.735003, 0.564247
12.735145, 0.564250
12.735287, 0.564254
12.735429, 0.564257
12.735571, 0.564260
12.735713, 0.564263
12.735856, 0.564266
12.735998, 0.564269
12.736141, 0.564273
12.736284, 0.564276
12.736427, 0.564279
12.736570, 0.564282
12.736713, 0.564285
12.736856, 0.564288
12.737000, 0.564292
12.737143, 0.564295
12.737287, 0.564298
12.737430, 0.564301
12.737574, 0.564304
12.737718, 0.564308
12.737862, 0.564311
12.738007, 0.564314
12.738151, 0.564317
12.738295, 0.564320
12.738440, 0.564323
12.738585, 0.564327
12.738729, 0.564330
12.738874, 0.564333
12.739019, 0.564336
12.739165, 0.564340
12.739310, 0.564343
12.739455, 0.564346
12.739601, 0.564349
12.739747, 0.564352
12.739892, 0.564356
12.740038, 0.564359
12.740184, 0.564362
12.740330, 0.564365
12.740477, 0.564369
12.740623, 0.564372
12.740770, 0.564375
12.740916, 0.564378
12.741063, 0.564382
12.741210, 0.564385
12.741357, 0.564388
12.741504, 0.564391
12.741651, 0.564395
12.741798, 0.564398
12.741946, 0.564401
12.742093, 0.564404
12.742241, 0.564408
12.742389, 0.564411
12.742537, 0.564414
12.742685, 0.564418
12.742833, 0.564421
12.742981, 0.564424
12.743130, 0.564427
12.743278, 0.564431
12.743427, 0.564434
12.743576, 0.564437
12.743725, 0.564441
12.743874, 0.564444
12.744023, 0.564447
12.744172, 0.564450
12.744321, 0.564454
12.744471, 0.564457
12.744621, 0.564460
12.744770, 0.564464
12.744920, 0.564467
12.745070, 0.564470
12.745220, 0.564474
12.745370, 0.564477
12.745521, 0.564480
12.745671, 0.564484
12.745822, 0.564487
12.745973, 0.564490
12.746123, 0.564494
12.746274, 0.564497
12.746425, 0.564500
12.746577, 0.564504
12.746728, 0.564507
12.746879, 0.564510
12.747031, 0.564514
12.747182, 0.564517
12.747334, 0.564520
12.747486, 0.564524
12.747638, 0.564527
12.747790, 0.564531
12.747942, 0.564534
12.748095, 0.564537
12.748247, 0.564541
12.748400, 0.564544
12.748553, 0.564547
12.748706, 0.564551
12.748859, 0.564554
12.749012, 0.564558
12.749165, 0.564561
12.749318, 0.564564
12.749472, 0.564568
12.749625, 0.564571
12.749779, 0.564575
12.749933, 0.564578
12.750087, 0.564581
12.750241, 0.564585
12.750395, 0.564588
12.750549, 0.564592
12.750704, 0.564595
12.750858, 0.564598
12.751013, 0.564602
12.751167, 0.564605
12.751322, 0.564609
12.751477, 0.564612
12.751632, 0.564616
12.751788, 0.564619
12.751943, 0.564623
12.752099, 0.564626
12.752254, 0.564629
12.752410, 0.564633
12.752566, 0.564636
12.752722, 0.564640
12.752878, 0.564643
12.753034, 0.564647
12.753190, 0.564650
12.753347, 0.564654
12.753503, 0.564657
12.753660, 0.564661
12.753817, 0.564664
12.753974, 0.564667
12.754131, 0.564671
12.754288, 0.564674
12.754445, 0.564678
12.754603, 0.564681
12.754760, 0.564685
12.754918, 0.564688
12.755075, 0.564692
12.755233, 0.564695
12.755391, 0.564699
12.755549, 0.564702
12.755708, 0.564706
12.755866, 0.564709
12.756025, 0.564713
12.756183, 0.564716
12.756342, 0.564720
12.756501, 0.564723
12.756660, 0.564727
12.756819, 0.564730
12.756978, 0.564734
12.757137, 0.564737
12.757297, 0.564741
12.757456, 0.564745
12.757616, 0.564748
12.757776, 0.564752
12.757936, 0.564755
12.758096, 0.564759
12.758256, 0.564762
12.758416, 0.564766
12.758576, 0.564769
12.758737, 0.564773
12.758898, 0.564776
12.759058, 0.564780
12.759219, 0.564784
12.759380, 0.564787
12.759541, 0.564791
12.759702, 0.564794
14.190208, 0.595613
14.190338, 0.595616
14.190469, 0.595619
14.190600, 0.595622
14.190731, 0.595624
14.190863, 0.595627
14.190994, 0.595630
14.191125, 0.595633
14.191257, 0.595635
14.191389, 0.595638
14.191520, 0.595641
14.191652, 0.595644
14.191784, 0.595646
14.191916, 0.595649
14.192049, 0.595652
14.192181, 0.595655
14.192313, 0.595657
14.192446, 0.595660
14.192578, 0.595663
14.192711, 0.595666
14.192844, 0.595669
14.192977, 0.595671
14.193110, 0.595674
14.193243, 0.595677
14.193376, 0.595680
14.193510, 0.595683
14.193643, 0.595685
14.193777, 0.595688
14.193911, 0.595691
14.194044, 0.595694
14.194178, 0.595697
14.194312, 0.595699
14.194447, 0.595702
14.194581, 0.595705
14.194715, 0.595708
14.194850, 0.595711
14.194984, 0.595714
14.195119, 0.595716
14.195254, 0.595719
14.195389, 0.595722
14.195524, 0.595725
14.195659, 0.595728
14.195794, 0.595731
14.195929, 0.595733
14.196065, 0.595736
14.196200, 0.595739
14.196336, 0.595742
14.196472, 0.595745
14.196608, 0.595748
14.196743, 0.595750
14.196880, 0.595753
14.197016, 0.595756
14.197152, 0.595759
14.197288, 0.595762
14.197425, 0.595765
14.197562, 0.595768
14.197698, 0.595770
14.197835, 0.595773
14.197972, 0.595776
14.198109, 0.595779
14.198246, 0.595782
14.198384, 0.595785
14.198521, 0.595788
14.198658, 0.595791
14.198796, 0.595794
14.198934, 0.595796
14.199072, 0.595799
14.199209, 0.595802
14.199348, 0.595805
14.199486, 0.595808
14.199624, 0.595811
14.199762, 0.595814
14.199901, 0.595817
14.200039, 0.595820
14.200178, 0.595822
14.200317, 0.595825
14.200456, 0.595828
14.200595, 0.595831
14.200734, 0.595834
14.200873, 0.595837
14.201012, 0.595840
14.201152, 0.595843
14.201291, 0.595846
14.201431, 0.595849
14.201571, 0.595852
14.201710, 0.595855
14.201850, 0.595858
14.201990, 0.595861
14.202131, 0.595863
14.202271, 0.595866
14.202411, 0.595869
14.202552, 0.595872
14.202692, 0.595875
14.202833, 0.595878
14.202974, 0.595881
14.203115, 0.595884
14.203256, 0.595887
14.203397, 0.595890
14.203538, 0.595893
14.203680, 0.595896
14.203821, 0.595899
14.203963, 0.595902
14.204104, 0.595905
14.204246, 0.595908
14.204388, 0.595911
14.204530, 0.595914
14.204672, 0.595917
14.204815, 0.595920
14.204957, 0.595923
14.205099, 0.595926
14.205242, 0.595929
14.205385, 0.595932
14.205527, 0.595935
14.205670, 0.595938
14.205813, 0.595941
14.205956, 0.595944
14.206099, 0.595947
14.206243, 0.595950
14.206386, 0.595953
14.206530, 0.595956
14.206673, 0.595959
14.206817, 0.595962
14.206961, 0.595965
14.207105, 0.595968
14.207249, 0.595971
14.207393, 0.595974
14.207537, 0.595977
14.207682, 0.595980
14.207826, 0.595983
14.207971, 0.595986
14.208115, 0.595989
14.208260, 0.595992
14.208405, 0.595995
14.208550, 0.595998
14.208695, 0.596001
14.208841, 0.596004
14.208986, 0.596007
14.209131, 0.596010
